,RegionID,RegionName,StateName,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,average
47,394425,"Buffalo, NY",NY,147100.0,148000.0,149900.0,155000.0,161000.0,175000.0,175000.0,176550.0,170000.0,168000.0,160000.0,164900.0,160000.0,155000.0,161500.0,172050.0,180000.0,170000.0,187000.0,191065.0,190000.0,190000.0,185000.0,185000.0,180000.0,172500.0,175000.0,190000.0,204000.0,206000.0,180612.5806451613
48,395012,"Raleigh, NC",NC,282750.0,283000.0,287000.0,294900.0,293000.0,295000.0,296000.0,295000.0,295000.0,299000.0,305000.0,300000.0,299000.0,300950.0,308000.0,315000.0,309000.0,308000.0,314900.0,320000.0,315000.0,318000.0,318000.0,317500.0,313700.0,320000.0,332500.0,349000.0,355000.0,374000.0,313168.12903225806
49,394388,"Birmingham, AL",AL,189000.0,190000.0,200750.0,212298.0,217610.0,219900.0,210000.0,210000.0,200000.0,210000.0,210000.0,210250.0,197570.0,209950.0,229900.0,229450.0,225000.0,228889.0,225000.0,224900.0,236000.0,225123.0,229900.0,220250.0,219900.0,226986.0,235000.0,244900.0,255000.0,250000.0,225416.5806451613
50,395053,"Salt Lake City, UT",UT,315000.0,315000.0,318250.0,330000.0,339950.0,345000.0,345886.0,337925.0,343000.0,336513.0,343250.0,342500.0,343050.0,352000.0,360000.0,359000.0,355000.0,372000.0,375000.0,376500.0,384000.0,384500.0,385000.0,399500.0,390000.0,415000.0,430000.0,443000.0,456000.0,475000.0,369737.96774193546
51,395031,"Rochester, NY",NY,137000.0,137500.0,140000.0,143700.0,155000.0,165000.0,163000.0,162000.0,155000.0,150000.0,151000.0,153000.0,150000.0,142000.0,160000.0,163000.0,160000.0,165000.0,173000.0,176750.0,175000.0,174000.0,172400.0,173000.0,160000.0,160000.0,165000.0,180000.0,189900.0,201300.0,169276.8064516129
52,394640,"Grand Rapids, MI",MI,190000.0,192500.0,199000.0,210000.0,215000.0,215000.0,215000.0,215000.0,210000.0,211000.0,205000.0,208364.0,203500.0,215000.0,227500.0,221950.0,220000.0,230000.0,239950.0,230000.0,240000.0,235520.0,227900.0,230000.0,220000.0,232000.0,250000.0,264000.0,260000.0,275000.0,229123.35483870967
53,395167,"Tucson, AZ",AZ,219950.0,215000.0,217500.0,219000.0,230000.0,229250.0,230000.0,225000.0,228000.0,230900.0,221000.0,235000.0,225000.0,235000.0,239000.0,235000.0,235000.0,240000.0,250000.0,250000.0,255000.0,260000.0,259900.0,255000.0,266500.0,270000.0,284000.0,284500.0,298000.0,305000.0,249763.4516129032
54,753924,"Urban Honolulu, HI",HI,594944.0,563000.0,594250.0,575000.0,575000.0,606500.0,625000.0,593000.0,590000.0,580000.0,575000.0,595000.0,577000.0,597275.0,637000.0,622000.0,611250.0,612421.0,600000.0,622815.0,635000.0,600000.0,610000.0,650000.0,630000.0,638000.0,602500.0,610000.0,655000.0,653000.0,612383.1935483871
55,395169,"Tulsa, OK",OK,162750.0,159149.0,165000.0,170000.0,179500.0,180000.0,179000.0,173000.0,171000.0,170000.0,172087.0,179500.0,178701.0,182500.0,183000.0,184500.0,188000.0,192000.0,200416.0,203000.0,205000.0,200000.0,200000.0,203000.0,194000.0,200000.0,207689.0,211000.0,213500.0,225000.0,194434.2258064516
56,394619,"Fresno, CA",CA,271250.0,275000.0,290000.0,276000.0,282500.0,285000.0,285000.0,285000.0,296250.0,290000.0,293250.0,295000.0,290000.0,295000.0,295500.0,295000.0,298000.0,314000.0,315000.0,305000.0,314500.0,320000.0,310000.0,315000.0,315000.0,321000.0,330000.0,335000.0,347950.0,356000.0,306155.4516129032
57,395238,"Worcester, MA",MA,259900.0,249900.0,257500.0,265000.0,278500.0,287500.0,285000.0,290000.0,280000.0,280000.0,282750.0,284900.0,275000.0,265000.0,287000.0,295000.0,310000.0,305000.0,326000.0,325000.0,325000.0,320000.0,325000.0,319950.0,324900.0,300000.0,325000.0,335000.0,355000.0,369999.0,302710.87096774194
58,394415,"Stamford, CT",CT,385000.0,350000.0,370250.0,385000.0,412400.0,440000.0,429500.0,425000.0,399900.0,352000.0,390000.0,390000.0,410000.0,375000.0,387000.0,415400.0,439000.0,476000.0,472000.0,515000.0,490000.0,490000.0,465000.0,491000.0,465450.0,483750.0,469900.0,500000.0,541361.0,575000.0,438204.064516129
59,394312,"Albuquerque, NM",NM,198990.0,200000.0,202500.0,213187.0,221250.0,225000.0,223700.0,220000.0,215000.0,221000.0,218000.0,219900.0,217000.0,224000.0,229500.0,230000.0,224900.0,235000.0,247000.0,251200.0,245000.0,252450.0,247500.0,252250.0,250000.0,260000.0,262900.0,274483.0,275000.0,290000.0,240032.96774193548
60,394308,"Albany, NY",NY,193000.0,190000.0,195000.0,187600.0,190550.0,209000.0,210750.0,204216.0,202000.0,196000.0,195000.0,201400.0,200000.0,196800.0,200000.0,207250.0,217400.0,209486.0,211075.0,219500.0,228000.0,222500.0,215500.0,225000.0,213000.0,209900.0,217250.0,220000.0,230000.0,243500.0,214676.93548387097
61,394938,"Omaha, NE",NE,194000.0,191000.0,191000.0,195000.0,208500.0,205000.0,210000.0,205000.0,195750.0,200000.0,195000.0,190000.0,190000.0,200000.0,199950.0,212250.0,215000.0,225500.0,225000.0,225000.0,220250.0,218000.0,225000.0,220000.0,215000.0,230000.0,241500.0,245000.0,250000.0,256000.0,218988.32258064515
62,394908,"New Haven, CT",CT,207000.0,210000.0,210000.0,215000.0,228875.0,246000.0,240000.0,235000.0,230000.0,225000.0,221450.0,225000.0,214000.0,200000.0,225000.0,232100.0,240000.0,245000.0,260000.0,250000.0,265000.0,259250.0,260000.0,257000.0,245000.0,245000.0,260000.0,260000.0,284900.0,295000.0,244693.0
63,394357,"Bakersfield, CA",CA,232500.0,231000.0,242375.0,240000.0,245000.0,255000.0,250000.0,250000.0,250000.0,251500.0,255000.0,250000.0,240000.0,255000.0,252750.0,260000.0,260000.0,265000.0,263000.0,271750.0,270000.0,276000.0,280000.0,275000.0,279500.0,270000.0,291650.0,285000.0,300000.0,300000.0,265851.03225806454
64,394753,"Knoxville, TN",TN,193000.0,189900.0,192193.0,205000.0,213455.0,213000.0,216250.0,215000.0,214500.0,208000.0,217250.0,215124.0,208475.0,213000.0,225750.0,227000.0,225000.0,230000.0,240000.0,235000.0,238380.0,240000.0,235000.0,236750.0,235000.0,233250.0,244450.0,250000.0,250000.0,265000.0,229660.64516129036
65,394653,"Greenville, SC",SC,205000.0,203395.0,205000.0,212900.0,217900.0,220000.0,220000.0,218685.0,211048.0,217000.0,209500.0,210000.0,200000.0,209548.0,225000.0,226000.0,228650.0,228900.0,230000.0,235500.0,233000.0,239100.0,235000.0,239000.0,232500.0,230000.0,236000.0,243000.0,252375.0,259065.0,229926.4193548387
66,394952,"Ventura, CA",CA,571000.0,572750.0,590000.0,605000.0,600000.0,590000.0,600000.0,605000.0,600000.0,605000.0,598500.0,590000.0,613000.0,601000.0,605000.0,618000.0,610000.0,634500.0,650000.0,660000.0,690000.0,680000.0,689000.0,670000.0,697000.0,675000.0,700000.0,752000.0,740000.0,775000.0,631667.8064516129
67,394318,"Allentown, PA",PA,185000.0,184750.0,185000.0,195000.0,200000.0,208000.0,215000.0,214500.0,210000.0,203023.0,200000.0,199950.0,185000.0,200000.0,212250.0,212000.0,220000.0,224900.0,226000.0,232500.0,229900.0,237000.0,239900.0,232500.0,225775.0,225000.0,230000.0,230000.0,245000.0,255700.0,221224.70967741936
68,394561,"El Paso, TX",TX,149900.0,164500.0,157950.0,157975.0,164500.0,161975.0,168475.0,165000.0,164900.0,165950.0,169500.0,168950.0,165000.0,165950.0,169450.0,165000.0,170000.0,175000.0,179950.0,183000.0,185950.0,181305.0,179900.0,182000.0,182475.0,185000.0,183000.0,188000.0,195000.0,195000.0,180165.0322580645
69,394367,"Baton Rouge, LA",LA,204000.0,197000.0,200720.0,200000.0,209900.0,223000.0,211000.0,204923.0,214900.0,210000.0,210000.0,218260.0,207348.0,205000.0,216450.0,220000.0,210800.0,216643.0,219739.0,222000.0,220736.0,225000.0,229950.0,219900.0,219425.0,225000.0,227950.0,234075.0,234540.0,239048.0,222312.06451612903
70,394521,"Dayton, OH",OH,121500.0,135000.0,132500.0,140000.0,145000.0,158500.0,148250.0,150000.0,150000.0,139900.0,144050.0,139200.0,132000.0,140000.0,153000.0,160000.0,157000.0,160000.0,170000.0,170000.0,160650.0,165000.0,155000.0,160000.0,162000.0,148500.0,152500.0,171100.0,173000.0,182000.0,160328.09677419355
71,394843,"McAllen, TX",TX,149000.0,143000.0,153250.0,148250.0,150000.0,159000.0,158125.0,155000.0,146500.0,159900.0,155000.0,155000.0,152000.0,162000.0,162000.0,160000.0,170000.0,167000.0,170500.0,173000.0,172000.0,165000.0,180000.0,180500.0,175000.0,178000.0,180500.0,185000.0,184000.0,195500.0,172221.5483870968
72,394486,"Columbia, SC",SC,172000.0,177120.0,179500.0,182000.0,189700.0,190950.0,193771.0,182750.0,180259.0,180500.0,187679.0,188000.0,174000.0,184263.0,186000.0,192525.0,196000.0,200000.0,203680.0,201500.0,205000.0,203000.0,203000.0,200000.0,202675.0,200421.0,210000.0,220000.0,220000.0,235000.0,201154.16129032255
73,394648,"Greensboro, NC",NC,146500.0,160000.0,154900.0,174500.0,170000.0,175000.0,174500.0,164000.0,163000.0,170000.0,165000.0,160000.0,159500.0,173000.0,174750.0,175000.0,174750.0,182000.0,192000.0,190000.0,184990.0,185000.0,188750.0,187245.0,182245.0,178500.0,190000.0,200250.0,160000.0,170000.0,181291.2258064516
74,394304,"Akron, OH",OH,140950.0,140000.0,144000.0,147000.0,150000.0,165500.0,157500.0,155000.0,145000.0,145000.0,158125.0,155000.0,139900.0,149900.0,162500.0,158000.0,164000.0,164950.0,169900.0,168500.0,174500.0,172000.0,169900.0,153269.0,145000.0,150000.0,155000.0,164900.0,170000.0,177450.0,164743.48387096773
75,753906,"North Port-Sarasota-Bradenton, FL",FL,269990.0,273500.0,275000.0,275000.0,290000.0,284000.0,278149.0,283300.0,286650.0,275000.0,287000.0,293500.0,280000.0,277965.0,280400.0,290000.0,287500.0,285000.0,305000.0,299945.0,293000.0,307300.0,315000.0,315000.0,314975.0,320000.0,340000.0,340000.0,350000.0,360000.0,312454.1935483871
76,394798,"Little Rock, AR",AR,162250.0,159900.0,163000.0,164900.0,172500.0,173500.0,170000.0,172000.0,165845.0,164900.0,175000.0,165000.0,162270.0,165000.0,180000.0,180000.0,177750.0,180000.0,185000.0,190000.0,185000.0,185000.0,189800.0,188750.0,175500.0,182375.0,189900.0,200000.0,202051.0,200000.0,184580.29032258064
77,395134,"Stockton, CA",CA,397500.0,414000.0,403500.0,402000.0,387500.0,400000.0,385000.0,410000.0,400000.0,395000.0,414250.0,420000.0,420000.0,435500.0,425000.0,430000.0,431500.0,420500.0,422750.0,420000.0,425000.0,430000.0,440000.0,425000.0,435000.0,440000.0,456750.0,475000.0,480000.0,507000.0,423964.0
78,394457,"Charleston, SC",SC,266910.0,279000.0,278000.0,280000.0,287050.0,292000.0,288000.0,290000.0,290000.0,284900.0,273000.0,287603.0,290000.0,290515.0,287000.0,295000.0,287045.0,285950.0,310000.0,320000.0,314454.0,320000.0,318372.0,325000.0,316000.0,325000.0,345000.0,345000.0,362750.0,359900.0,306061.48387096776
79,395143,"Syracuse, NY",NY,130000.0,134500.0,132500.0,139750.0,145000.0,157250.0,154000.0,150000.0,152000.0,151064.0,146000.0,150900.0,143000.0,146000.0,144200.0,151750.0,156000.0,160000.0,159774.0,175000.0,169000.0,165000.0,165000.0,160000.0,155000.0,150000.0,155910.0,170000.0,170000.0,175000.0,161572.29032258064
80,394484,"Colorado Springs, CO",CO,301000.0,314512.0,313000.0,328000.0,324100.0,329900.0,325000.0,328000.0,330000.0,335000.0,326500.0,331900.0,333200.0,339663.0,355000.0,352000.0,350000.0,355000.0,375000.0,375000.0,376000.0,380000.0,381000.0,372500.0,379015.0,399500.0,400450.0,413000.0,431900.0,445000.0,357891.0967741936
81,395235,"Winston-Salem, NC",NC,162500.0,156250.0,169250.0,169000.0,180000.0,176500.0,182000.0,175000.0,172000.0,170000.0,181500.0,183000.0,162000.0,172000.0,180500.0,190500.0,185000.0,195000.0,205000.0,198000.0,205000.0,200000.0,199250.0,200000.0,186500.0,192000.0,200000.0,195000.0,172500.0,171000.0,189725.32258064515
82,395224,"Wichita, KS",KS,147500.0,146625.0,150000.0,149900.0,162000.0,165000.0,171000.0,153000.0,151750.0,153000.0,160000.0,152750.0,139900.0,153000.0,157500.0,175900.0,164500.0,170000.0,181000.0,176000.0,180000.0,173250.0,170000.0,182000.0,169250.0,172500.0,181500.0,179900.0,215000.0,213000.0,174579.0
83,395115,"Springfield, MA",MA,199000.0,198000.0,205000.0,211000.0,225000.0,226000.0,234900.0,230363.0,224950.0,230000.0,225000.0,225000.0,218000.0,212500.0,221000.0,231000.0,239900.0,235000.0,245000.0,250000.0,249900.0,250000.0,245000.0,250000.0,240000.0,235000.0,247000.0,255000.0,265000.0,278750.0,238625.09677419355
84,394440,"Fort Myers, FL",FL,235000.0,232000.0,232000.0,235450.0,243625.0,240000.0,235000.0,232910.0,235000.0,235999.0,238000.0,240000.0,237300.0,239275.0,250000.0,245000.0,244000.0,236000.0,245000.0,254000.0,250000.0,252000.0,263000.0,260000.0,254350.0,239900.0,242000.0,255000.0,260000.0,265000.0,249072.5483870968
85,394399,"Boise City, ID",ID,276500.0,284900.0,282900.0,296095.0,301450.0,307000.0,304800.0,305000.0,304072.0,301928.0,314000.0,303250.0,320000.0,319900.0,325750.0,325000.0,329900.0,339990.0,350000.0,365000.0,369990.0,374900.0,381428.0,391500.0,400000.0,416000.0,439832.0,450000.0,465000.0,475000.0,348886.5806451613
86,395160,"Toledo, OH",OH,109000.0,119500.0,125000.0,122700.0,137500.0,130000.0,134900.0,132250.0,145000.0,124900.0,131000.0,130000.0,120000.0,130000.0,132700.0,136500.0,145000.0,136300.0,145000.0,135000.0,146900.0,140000.0,142725.0,149950.0,144000.0,129450.0,148250.0,146000.0,140750.0,155300.0,143894.67741935485
87,394816,"Madison, WI",WI,266000.0,252000.0,259900.0,269900.0,275500.0,288000.0,275000.0,275212.0,265000.0,266500.0,276500.0,265000.0,268700.0,275000.0,272750.0,299900.0,293250.0,299450.0,292000.0,296700.0,294500.0,295750.0,300000.0,295000.0,293500.0,285000.0,320000.0,315500.0,325000.0,347000.0,290268.6451612903
88,394766,"Lakeland, FL",FL,199900.0,197000.0,200000.0,202240.0,204990.0,210000.0,209900.0,210000.0,213000.0,215000.0,216095.0,214900.0,214600.0,212000.0,213000.0,214995.0,210000.0,215000.0,225000.0,220700.0,223000.0,229900.0,229945.0,231863.0,230990.0,231313.0,237745.0,240000.0,247505.0,256900.0,224911.1935483871
89,394931,"Ogden, UT",UT,258000.0,275500.0,269900.0,280000.0,289950.0,297500.0,291000.0,297000.0,289250.0,299450.0,295000.0,296000.0,291000.0,300000.0,300363.0,316450.0,325000.0,315400.0,339000.0,342050.0,342000.0,336000.0,348500.0,344000.0,344000.0,345000.0,365000.0,391500.0,410000.0,417000.0,322765.93548387097
90,394528,"Daytona Beach, FL",FL,214000.0,217183.0,215000.0,215000.0,224000.0,230000.0,225000.0,222000.0,229450.0,226000.0,227015.0,229900.0,225000.0,225000.0,231700.0,225000.0,227996.0,237000.0,244000.0,241850.0,245000.0,246000.0,249000.0,253950.0,252900.0,259800.0,265000.0,272990.0,270000.0,280000.0,242621.35483870967
91,394531,"Des Moines, IA",IA,197250.0,194000.0,215000.0,215000.0,210000.0,226250.0,218000.0,224625.0,216000.0,211000.0,215000.0,220500.0,210000.0,200000.0,217750.0,225000.0,224500.0,231000.0,231000.0,242000.0,230000.0,235450.0,235000.0,242000.0,238450.0,229323.0,235000.0,249000.0,245000.0,255000.0,230084.8064516129
92,394711,"Jackson, MS",MS,180000.0,175378.0,183000.0,187500.0,191000.0,196950.0,191000.0,196000.0,185000.0,185500.0,185930.0,194000.0,175000.0,191000.0,204750.0,207400.0,205000.0,218000.0,226500.0,215000.0,210500.0,224500.0,229950.0,214950.0,215000.0,215000.0,220000.0,215000.0,230000.0,235000.0,209629.64516129036
93,394352,"Augusta, GA",GA,173900.0,173000.0,181500.0,176450.0,180000.0,199000.0,188820.0,193200.0,175000.0,183000.0,187700.0,195000.0,186000.0,193400.0,199900.0,205000.0,199250.0,208490.0,213000.0,201200.0,204900.0,206770.0,212000.0,202585.0,197900.0,206300.0,215000.0,221750.0,230000.0,238000.0,204592.48387096773
94,394666,"Harrisburg, PA",PA,185000.0,169900.0,178000.0,184900.0,190250.0,192000.0,195000.0,201750.0,185250.0,190000.0,189900.0,191000.0,184000.0,181000.0,190000.0,205000.0,200000.0,200000.0,219500.0,214500.0,207700.0,202000.0,215000.0,202400.0,193525.0,190000.0,209000.0,210000.0,230000.0,221000.0,203943.2580645161
95,395006,"Provo, UT",UT,303375.0,307500.0,307000.0,315750.0,325000.0,326650.0,324700.0,329990.0,330000.0,334990.0,331990.0,335000.0,330000.0,340000.0,340000.0,349995.0,334000.0,361000.0,358710.0,370000.0,370750.0,370000.0,379000.0,392000.0,387000.0,395000.0,414000.0,445000.0,450000.0,460000.0,358496.96774193546
96,394602,"Fort Collins, CO",CO,385000.0,385000.0,393950.0,385450.0,400000.0,400700.0,389150.0,395500.0,390667.0,386250.0,385700.0,395000.0,397250.0,393000.0,392500.0,400000.0,400000.0,404300.0,404050.0,424614.0,438607.0,430000.0,412557.0,407500.0,430879.0,432320.0,442100.0,435000.0,470000.0,460000.0,408440.1935483871
